date,n_stars,package
2015-04-06,1,hadley/ggplot2
2015-04-07,2,hadley/ggplot2
2015-04-09,1,hadley/ggplot2
2015-04-11,1,hadley/ggplot2
2015-04-13,1,hadley/ggplot2
2015-04-14,1,hadley/ggplot2
2015-04-15,2,hadley/ggplot2
2015-04-16,1,hadley/ggplot2
2015-04-17,2,hadley/ggplot2
2015-04-18,2,hadley/ggplot2
2015-04-19,2,hadley/ggplot2
2015-04-20,1,hadley/ggplot2
2015-04-21,1,hadley/ggplot2
2015-04-25,1,hadley/ggplot2
2015-04-26,1,hadley/ggplot2
2015-04-27,1,hadley/ggplot2
2015-04-28,1,hadley/ggplot2
2015-04-29,2,hadley/ggplot2
2015-04-30,1,hadley/ggplot2
2015-05-01,1,hadley/ggplot2
2015-05-05,2,hadley/ggplot2
2015-05-06,1,hadley/ggplot2
2015-05-07,3,hadley/ggplot2
2015-05-08,5,hadley/ggplot2
2015-05-09,1,hadley/ggplot2
2015-05-13,3,hadley/ggplot2
2015-05-14,1,hadley/ggplot2
2015-05-15,2,hadley/ggplot2
2015-05-16,1,hadley/ggplot2
2015-05-17,1,hadley/ggplot2
2015-05-19,1,hadley/ggplot2
2015-05-20,3,hadley/ggplot2
2015-05-22,3,hadley/ggplot2
2015-05-24,1,hadley/ggplot2
2015-05-26,2,hadley/ggplot2
2015-05-27,1,hadley/ggplot2
2015-05-28,1,hadley/ggplot2
2015-05-29,1,hadley/ggplot2
2015-06-01,1,hadley/ggplot2
2015-06-02,1,hadley/ggplot2
2015-06-03,2,hadley/ggplot2
2015-06-06,2,hadley/ggplot2
2015-06-08,1,hadley/ggplot2
2015-06-09,1,hadley/ggplot2
2015-06-10,2,hadley/ggplot2
2015-06-11,2,hadley/ggplot2
2015-06-12,1,hadley/ggplot2
2015-06-14,2,hadley/ggplot2
2015-06-15,3,hadley/ggplot2
2015-06-16,3,hadley/ggplot2
2015-06-17,3,hadley/ggplot2
2015-06-19,1,hadley/ggplot2
2015-06-21,1,hadley/ggplot2
2015-06-22,2,hadley/ggplot2
2015-06-23,3,hadley/ggplot2
2015-06-24,1,hadley/ggplot2
2015-06-25,1,hadley/ggplot2
2015-06-26,2,hadley/ggplot2
2015-06-30,4,hadley/ggplot2
2015-07-01,2,hadley/ggplot2
2015-07-02,2,hadley/ggplot2
2015-07-03,2,hadley/ggplot2
2015-07-04,1,hadley/ggplot2
2015-07-05,2,hadley/ggplot2
2015-07-06,1,hadley/ggplot2
2015-07-07,1,hadley/ggplot2
2015-07-08,3,hadley/ggplot2
2015-07-10,1,hadley/ggplot2
2015-07-11,2,hadley/ggplot2
2015-07-13,1,hadley/ggplot2
2015-07-14,2,hadley/ggplot2
2015-07-15,1,hadley/ggplot2
2015-07-16,2,hadley/ggplot2
2015-07-17,1,hadley/ggplot2
2015-07-19,2,hadley/ggplot2
2015-07-20,1,hadley/ggplot2
2015-07-22,2,hadley/ggplot2
2015-07-23,3,hadley/ggplot2
2015-07-24,2,hadley/ggplot2
2015-07-25,1,hadley/ggplot2
2015-07-26,1,hadley/ggplot2
2015-07-27,1,hadley/ggplot2
2015-07-28,4,hadley/ggplot2
2015-07-29,1,hadley/ggplot2
2015-07-30,3,hadley/ggplot2
2015-07-31,3,hadley/ggplot2
2015-08-01,1,hadley/ggplot2
2015-08-02,1,hadley/ggplot2
2015-08-03,1,hadley/ggplot2
2015-08-04,2,hadley/ggplot2
2015-08-05,3,hadley/ggplot2
2015-08-06,2,hadley/ggplot2
2015-08-07,4,hadley/ggplot2
2015-08-08,4,hadley/ggplot2
2015-08-09,1,hadley/ggplot2
2015-08-10,1,hadley/ggplot2
2015-08-11,3,hadley/ggplot2
2015-08-12,2,hadley/ggplot2
2015-08-13,4,hadley/ggplot2
2015-08-14,2,hadley/ggplot2
2015-08-15,2,hadley/ggplot2
2015-08-16,1,hadley/ggplot2
2015-08-17,1,hadley/ggplot2
2015-08-19,3,hadley/ggplot2
2015-08-20,1,hadley/ggplot2
2015-08-21,6,hadley/ggplot2
2015-08-22,1,hadley/ggplot2
2015-08-23,1,hadley/ggplot2
2015-08-24,3,hadley/ggplot2
2015-08-25,1,hadley/ggplot2
2015-08-27,1,hadley/ggplot2
2015-08-28,3,hadley/ggplot2
2015-08-29,1,hadley/ggplot2
2015-08-30,1,hadley/ggplot2
2015-08-31,2,hadley/ggplot2
2015-09-01,1,hadley/ggplot2
2015-09-02,1,hadley/ggplot2
2015-09-03,1,hadley/ggplot2
2015-09-04,1,hadley/ggplot2
2015-09-07,1,hadley/ggplot2
2015-09-08,4,hadley/ggplot2
2015-09-09,2,hadley/ggplot2
2015-09-10,2,hadley/ggplot2
2015-09-11,2,hadley/ggplot2
2015-09-12,1,hadley/ggplot2
2015-09-14,1,hadley/ggplot2
2015-09-15,1,hadley/ggplot2
2015-09-16,1,hadley/ggplot2
2015-09-18,1,hadley/ggplot2
2015-09-19,1,hadley/ggplot2
2015-09-20,2,hadley/ggplot2
2015-09-21,1,hadley/ggplot2
2015-09-22,2,hadley/ggplot2
2015-09-23,1,hadley/ggplot2
2015-09-24,3,hadley/ggplot2
2015-09-25,1,hadley/ggplot2
2015-09-26,1,hadley/ggplot2
2015-09-27,2,hadley/ggplot2
2015-09-29,1,hadley/ggplot2
2015-09-30,1,hadley/ggplot2
2015-10-01,2,hadley/ggplot2
2015-10-02,2,hadley/ggplot2
2015-10-03,1,hadley/ggplot2
2015-10-04,1,hadley/ggplot2
2015-10-05,1,hadley/ggplot2
2015-10-06,1,hadley/ggplot2
2015-10-08,1,hadley/ggplot2
2015-10-09,1,hadley/ggplot2
2015-10-11,1,hadley/ggplot2
2015-10-13,1,hadley/ggplot2
2015-10-14,5,hadley/ggplot2
2015-10-15,1,hadley/ggplot2
2015-10-16,2,hadley/ggplot2
2015-10-17,2,hadley/ggplot2
2015-10-18,1,hadley/ggplot2
2015-10-19,5,hadley/ggplot2
2015-10-20,3,hadley/ggplot2
2015-10-21,2,hadley/ggplot2
2015-10-22,2,hadley/ggplot2
2015-10-23,2,hadley/ggplot2
2015-10-25,1,hadley/ggplot2
2015-10-27,1,hadley/ggplot2
2015-10-28,3,hadley/ggplot2
2015-10-29,2,hadley/ggplot2
2015-10-30,1,hadley/ggplot2
2015-10-31,2,hadley/ggplot2
2015-11-03,1,hadley/ggplot2
2015-11-04,2,hadley/ggplot2
2015-11-05,3,hadley/ggplot2
2015-11-06,2,hadley/ggplot2
2015-11-08,3,hadley/ggplot2
2015-11-09,1,hadley/ggplot2
2015-11-11,2,hadley/ggplot2
2015-11-12,2,hadley/ggplot2
2015-11-13,1,hadley/ggplot2
2015-11-15,1,hadley/ggplot2
2015-11-17,2,hadley/ggplot2
2015-11-18,1,hadley/ggplot2
2015-11-20,3,hadley/ggplot2
2015-11-21,2,hadley/ggplot2
2015-11-22,1,hadley/ggplot2
2015-11-23,4,hadley/ggplot2
2015-11-24,2,hadley/ggplot2
2015-11-25,2,hadley/ggplot2
2015-11-26,2,hadley/ggplot2
2015-11-27,2,hadley/ggplot2
2015-11-29,1,hadley/ggplot2
2015-11-30,1,hadley/ggplot2
2015-12-01,1,hadley/ggplot2
2015-12-02,2,hadley/ggplot2
2015-12-04,3,hadley/ggplot2
2015-12-05,2,hadley/ggplot2
2015-12-07,1,hadley/ggplot2
2015-12-08,4,hadley/ggplot2
2015-12-09,4,hadley/ggplot2
2015-12-10,1,hadley/ggplot2
2015-12-11,3,hadley/ggplot2
2015-12-13,2,hadley/ggplot2
2015-12-14,2,hadley/ggplot2
2015-12-16,4,hadley/ggplot2
2015-12-17,4,hadley/ggplot2
2015-12-18,1,hadley/ggplot2
2015-12-20,1,hadley/ggplot2
2015-12-21,6,hadley/ggplot2
2015-12-22,8,hadley/ggplot2
2015-12-23,2,hadley/ggplot2
2015-12-24,1,hadley/ggplot2
2015-12-25,1,hadley/ggplot2
2015-12-26,1,hadley/ggplot2
2015-12-28,2,hadley/ggplot2
2015-12-29,1,hadley/ggplot2
2015-12-30,2,hadley/ggplot2
2015-12-31,2,hadley/ggplot2
2016-01-01,2,hadley/ggplot2
2016-01-02,7,hadley/ggplot2
2016-01-03,3,hadley/ggplot2
2016-01-04,2,hadley/ggplot2
2016-01-06,4,hadley/ggplot2
2016-01-07,3,hadley/ggplot2
2016-01-11,2,hadley/ggplot2
2016-01-12,2,hadley/ggplot2
2016-01-13,2,hadley/ggplot2
2016-01-14,1,hadley/ggplot2
2016-01-15,1,hadley/ggplot2
2016-01-16,1,hadley/ggplot2
2016-01-18,1,hadley/ggplot2
2016-01-20,2,hadley/ggplot2
2016-01-22,1,hadley/ggplot2
2016-01-23,1,hadley/ggplot2
2016-01-24,1,hadley/ggplot2
2016-01-26,4,hadley/ggplot2
2016-01-27,1,hadley/ggplot2
2016-01-28,1,hadley/ggplot2
2016-01-29,3,hadley/ggplot2
2016-01-31,2,hadley/ggplot2
2016-02-03,2,hadley/ggplot2
2016-02-05,3,hadley/ggplot2
2016-02-06,1,hadley/ggplot2
2016-02-08,2,hadley/ggplot2
2016-02-09,1,hadley/ggplot2
2016-02-10,1,hadley/ggplot2
2016-02-11,1,hadley/ggplot2
2016-02-12,5,hadley/ggplot2
2016-02-14,2,hadley/ggplot2
2016-02-16,2,hadley/ggplot2
2016-02-17,2,hadley/ggplot2
2016-02-18,2,hadley/ggplot2
2016-02-19,1,hadley/ggplot2
2016-02-22,1,hadley/ggplot2
2016-02-24,2,hadley/ggplot2
2016-02-26,2,hadley/ggplot2
2016-02-27,1,hadley/ggplot2
2016-02-28,1,hadley/ggplot2
2016-02-29,2,hadley/ggplot2
2016-03-01,2,hadley/ggplot2
2016-03-02,1,hadley/ggplot2
2016-03-03,4,hadley/ggplot2
2016-03-05,1,hadley/ggplot2
2016-03-07,1,hadley/ggplot2
2016-03-08,4,hadley/ggplot2
2016-03-10,1,hadley/ggplot2
2016-03-11,2,hadley/ggplot2
2016-03-12,1,hadley/ggplot2
2016-03-13,2,hadley/ggplot2
2016-03-14,3,hadley/ggplot2
2016-03-15,1,hadley/ggplot2
2016-03-16,2,hadley/ggplot2
2016-03-17,6,hadley/ggplot2
2016-03-18,3,hadley/ggplot2
2016-03-19,2,hadley/ggplot2
2016-03-20,2,hadley/ggplot2
2016-03-21,1,hadley/ggplot2
2016-03-24,2,hadley/ggplot2
2016-03-25,3,hadley/ggplot2
2016-03-27,4,hadley/ggplot2
2016-03-29,2,hadley/ggplot2
2016-03-30,2,hadley/ggplot2
2016-03-31,6,hadley/ggplot2
2016-04-01,2,hadley/ggplot2
2016-04-05,5,hadley/ggplot2
2016-04-07,2,hadley/ggplot2
2016-04-08,2,hadley/ggplot2
2016-04-11,1,hadley/ggplot2
2016-04-12,1,hadley/ggplot2
2016-04-13,2,hadley/ggplot2
2016-04-15,4,hadley/ggplot2
2016-04-16,2,hadley/ggplot2
2016-04-18,1,hadley/ggplot2
2016-04-19,1,hadley/ggplot2
2016-04-20,1,hadley/ggplot2
2016-04-21,3,hadley/ggplot2
2016-04-22,1,hadley/ggplot2
2016-04-23,2,hadley/ggplot2
2016-04-24,4,hadley/ggplot2
2016-04-26,1,hadley/ggplot2
2016-04-27,1,hadley/ggplot2
2016-04-28,2,hadley/ggplot2
2016-04-29,1,hadley/ggplot2
2016-04-30,2,hadley/ggplot2
2016-05-02,3,hadley/ggplot2
2016-05-03,2,hadley/ggplot2
2016-05-04,2,hadley/ggplot2
2016-05-05,4,hadley/ggplot2
2016-05-06,1,hadley/ggplot2
2016-05-07,4,hadley/ggplot2
2016-05-08,1,hadley/ggplot2
2016-05-09,2,hadley/ggplot2
2016-05-11,2,hadley/ggplot2
2016-05-12,2,hadley/ggplot2
2016-05-13,1,hadley/ggplot2
2016-05-15,1,hadley/ggplot2
2016-05-16,2,hadley/ggplot2
2016-05-17,2,hadley/ggplot2
2016-05-18,3,hadley/ggplot2
2016-05-19,3,hadley/ggplot2
2016-05-20,3,hadley/ggplot2
2016-05-21,2,hadley/ggplot2
2016-05-22,1,hadley/ggplot2
2016-05-23,1,hadley/ggplot2
2016-05-24,3,hadley/ggplot2
2016-05-25,6,hadley/ggplot2
2016-05-26,2,hadley/ggplot2
2016-05-27,5,hadley/ggplot2
2016-05-28,1,hadley/ggplot2
2016-05-29,1,hadley/ggplot2
2016-05-30,3,hadley/ggplot2
2016-05-31,1,hadley/ggplot2
2016-06-01,4,hadley/ggplot2
2016-06-02,1,hadley/ggplot2
2016-06-03,2,hadley/ggplot2
2016-06-04,1,hadley/ggplot2
2016-06-05,1,hadley/ggplot2
2016-06-06,5,hadley/ggplot2
2016-06-07,3,hadley/ggplot2
2016-06-08,2,hadley/ggplot2
2016-06-09,3,hadley/ggplot2
2016-06-10,1,hadley/ggplot2
2016-06-11,1,hadley/ggplot2
2016-06-13,1,hadley/ggplot2
2016-06-14,4,hadley/ggplot2
2016-06-15,5,hadley/ggplot2
2016-06-16,3,hadley/ggplot2
2016-06-17,1,hadley/ggplot2
2016-06-18,1,hadley/ggplot2
2016-06-19,3,hadley/ggplot2
2016-06-20,1,hadley/ggplot2
2016-06-22,4,hadley/ggplot2
2016-06-23,1,hadley/ggplot2
2016-06-24,1,hadley/ggplot2
2016-06-25,2,hadley/ggplot2
2016-06-26,3,hadley/ggplot2
2016-06-27,1,hadley/ggplot2
2016-06-28,2,hadley/ggplot2
2016-06-29,3,hadley/ggplot2
2016-06-30,3,hadley/ggplot2
2016-07-01,2,hadley/ggplot2
2016-07-02,1,hadley/ggplot2
2016-07-03,1,hadley/ggplot2
2016-07-04,1,hadley/ggplot2
2016-07-05,1,hadley/ggplot2
2016-07-06,1,hadley/ggplot2
2016-07-08,1,hadley/ggplot2
2016-07-10,1,hadley/ggplot2
2016-07-11,1,hadley/ggplot2
2016-07-13,2,hadley/ggplot2
2016-07-15,1,hadley/ggplot2
2016-07-17,2,hadley/ggplot2
2016-07-18,2,hadley/ggplot2
2016-07-19,4,hadley/ggplot2
2016-07-21,2,hadley/ggplot2
2016-07-22,3,hadley/ggplot2
2016-07-23,2,hadley/ggplot2
2016-07-24,2,hadley/ggplot2
2016-07-25,2,hadley/ggplot2
2016-07-26,3,hadley/ggplot2
2016-07-27,1,hadley/ggplot2
2016-07-28,2,hadley/ggplot2
2016-07-29,1,hadley/ggplot2
2016-07-30,4,hadley/ggplot2
2016-07-31,3,hadley/ggplot2
2016-08-01,1,hadley/ggplot2
2016-08-02,1,hadley/ggplot2
2016-08-04,3,hadley/ggplot2
2016-08-05,4,hadley/ggplot2
2016-08-06,1,hadley/ggplot2
2016-08-09,1,hadley/ggplot2
2016-08-10,1,hadley/ggplot2
2016-08-11,3,hadley/ggplot2
2016-08-12,2,hadley/ggplot2
2016-08-13,1,hadley/ggplot2
2016-08-15,1,hadley/ggplot2
2016-08-17,3,hadley/ggplot2
2016-08-19,1,hadley/ggplot2
2016-08-20,2,hadley/ggplot2
2016-08-23,3,hadley/ggplot2
2016-08-24,1,hadley/ggplot2
2016-08-25,3,hadley/ggplot2
2016-08-26,1,hadley/ggplot2
2016-08-30,2,hadley/ggplot2
2016-08-31,1,hadley/ggplot2
2016-09-01,2,hadley/ggplot2
2016-09-02,2,hadley/ggplot2
2016-09-03,1,hadley/ggplot2
2016-09-04,1,hadley/ggplot2
2016-09-05,2,hadley/ggplot2
2016-09-06,2,hadley/ggplot2
2016-09-07,3,hadley/ggplot2
2016-09-08,3,hadley/ggplot2
2016-09-09,1,hadley/ggplot2
2016-09-10,3,hadley/ggplot2
2016-09-12,1,hadley/ggplot2
2016-09-13,1,hadley/ggplot2
2016-09-14,2,hadley/ggplot2
2016-09-15,3,hadley/ggplot2
2016-09-16,4,hadley/ggplot2
2016-09-17,4,hadley/ggplot2
2016-09-18,2,hadley/ggplot2
2016-09-20,2,hadley/ggplot2
2016-09-21,1,hadley/ggplot2
2016-09-23,5,hadley/ggplot2
2016-09-24,2,hadley/ggplot2
2016-09-25,1,hadley/ggplot2
2016-09-26,1,hadley/ggplot2
2016-09-27,5,hadley/ggplot2
2016-09-28,1,hadley/ggplot2
2016-09-29,2,hadley/ggplot2
2016-09-30,4,hadley/ggplot2
2016-10-01,2,hadley/ggplot2
2016-10-02,1,hadley/ggplot2
2016-10-03,4,hadley/ggplot2
2016-10-04,5,hadley/ggplot2
2016-10-05,4,hadley/ggplot2
2016-10-06,1,hadley/ggplot2
2016-10-07,4,hadley/ggplot2
2016-10-08,1,hadley/ggplot2
2016-10-10,2,hadley/ggplot2
2016-10-11,3,hadley/ggplot2
2016-10-12,2,hadley/ggplot2
2016-10-15,3,hadley/ggplot2
2016-10-16,1,hadley/ggplot2
2016-10-17,3,hadley/ggplot2
2016-10-18,1,hadley/ggplot2
2016-10-19,1,hadley/ggplot2
2016-10-20,1,hadley/ggplot2
2016-10-22,1,hadley/ggplot2
2016-10-23,2,hadley/ggplot2
2016-10-24,2,hadley/ggplot2
2016-10-25,3,hadley/ggplot2
2016-10-26,3,hadley/ggplot2
2016-10-27,1,hadley/ggplot2
2016-10-28,5,hadley/ggplot2
2016-10-29,3,hadley/ggplot2
2016-10-30,2,hadley/ggplot2
2016-10-31,1,hadley/ggplot2
2016-11-01,1,hadley/ggplot2
2016-11-02,1,hadley/ggplot2
2016-11-03,3,hadley/ggplot2
2016-11-04,3,hadley/ggplot2
2016-11-05,2,hadley/ggplot2
2016-11-07,2,hadley/ggplot2
2016-11-09,2,hadley/ggplot2
2016-11-10,1,hadley/ggplot2
2016-11-11,1,hadley/ggplot2
2016-11-12,1,hadley/ggplot2
2016-11-13,2,hadley/ggplot2
2016-11-14,2,hadley/ggplot2
2016-11-15,5,hadley/ggplot2
2016-11-16,3,hadley/ggplot2
2016-11-18,3,hadley/ggplot2
2016-11-19,1,hadley/ggplot2
2016-11-20,3,hadley/ggplot2
2016-11-21,1,hadley/ggplot2
2016-11-23,1,hadley/ggplot2
2016-11-24,1,hadley/ggplot2
2016-11-26,1,hadley/ggplot2
2016-11-27,1,hadley/ggplot2
2016-11-28,3,hadley/ggplot2
2016-11-29,1,hadley/ggplot2
2016-11-30,1,hadley/ggplot2
2016-12-01,5,hadley/ggplot2
2016-12-02,2,hadley/ggplot2
2016-12-04,2,hadley/ggplot2
2016-12-05,4,hadley/ggplot2
2016-12-06,3,hadley/ggplot2
2016-12-07,1,hadley/ggplot2
2016-12-08,3,hadley/ggplot2
2016-12-09,1,hadley/ggplot2
2016-12-10,3,hadley/ggplot2
2016-12-11,2,hadley/ggplot2
2016-12-12,4,hadley/ggplot2
2016-12-13,2,hadley/ggplot2
2016-12-14,1,hadley/ggplot2
2016-12-15,3,hadley/ggplot2
2016-12-16,1,hadley/ggplot2
2016-12-17,1,hadley/ggplot2
2016-12-18,1,hadley/ggplot2
2016-12-19,1,hadley/ggplot2
2016-12-21,2,hadley/ggplot2
2016-12-22,2,hadley/ggplot2
2016-12-26,1,hadley/ggplot2
2016-12-27,1,hadley/ggplot2
2016-12-28,3,hadley/ggplot2
2016-12-29,2,hadley/ggplot2
2016-12-30,1,hadley/ggplot2
2017-01-04,2,hadley/ggplot2
2017-01-05,3,hadley/ggplot2
2017-01-07,1,hadley/ggplot2
2017-01-08,2,hadley/ggplot2
2017-01-10,1,hadley/ggplot2
2017-01-11,2,hadley/ggplot2
2017-01-12,1,hadley/ggplot2
2017-01-13,2,hadley/ggplot2
2017-01-14,4,hadley/ggplot2
2017-01-16,3,hadley/ggplot2
2017-01-17,1,hadley/ggplot2
2017-01-18,3,hadley/ggplot2
2017-01-19,1,hadley/ggplot2
2017-01-20,1,hadley/ggplot2
2017-01-22,4,hadley/ggplot2
2017-01-23,1,hadley/ggplot2
2017-01-24,2,hadley/ggplot2
2017-01-25,3,hadley/ggplot2
2017-01-26,3,hadley/ggplot2
2017-01-27,3,hadley/ggplot2
2017-01-28,2,hadley/ggplot2
2017-01-29,1,hadley/ggplot2
2017-01-30,3,hadley/ggplot2
2017-01-31,2,hadley/ggplot2
2017-02-01,2,hadley/ggplot2
2017-02-03,1,hadley/ggplot2
2017-02-04,1,hadley/ggplot2
2017-02-05,3,hadley/ggplot2
2017-02-06,2,hadley/ggplot2
2017-02-07,1,hadley/ggplot2
2017-02-08,4,hadley/ggplot2
2017-02-09,1,hadley/ggplot2
2017-02-10,1,hadley/ggplot2
2017-02-11,2,hadley/ggplot2
2017-02-13,1,hadley/ggplot2
2017-02-14,6,hadley/ggplot2
2017-02-15,2,hadley/ggplot2
2017-02-16,1,hadley/ggplot2
2017-02-17,1,hadley/ggplot2
2015-02-04,8,tidyverse/haven
2015-02-05,13,tidyverse/haven
2015-02-06,6,tidyverse/haven
2015-02-07,2,tidyverse/haven
2015-02-08,2,tidyverse/haven
2015-02-09,1,tidyverse/haven
2015-02-10,2,tidyverse/haven
2015-02-11,1,tidyverse/haven
2015-02-12,1,tidyverse/haven
2015-02-14,1,tidyverse/haven
2015-02-17,1,tidyverse/haven
2015-02-18,1,tidyverse/haven
2015-02-20,1,tidyverse/haven
2015-02-21,2,tidyverse/haven
2015-02-23,1,tidyverse/haven
2015-02-24,1,tidyverse/haven
2015-02-25,2,tidyverse/haven
2015-02-26,1,tidyverse/haven
2015-03-01,1,tidyverse/haven
2015-03-03,1,tidyverse/haven
2015-03-04,4,tidyverse/haven
2015-03-05,3,tidyverse/haven
2015-03-06,2,tidyverse/haven
2015-03-07,1,tidyverse/haven
2015-03-08,3,tidyverse/haven
2015-03-11,1,tidyverse/haven
2015-03-13,1,tidyverse/haven
2015-03-14,1,tidyverse/haven
2015-03-15,1,tidyverse/haven
2015-03-16,1,tidyverse/haven
2015-03-17,2,tidyverse/haven
2015-03-23,1,tidyverse/haven
2015-03-24,2,tidyverse/haven
2015-03-26,2,tidyverse/haven
2015-04-02,1,tidyverse/haven
2015-04-12,1,tidyverse/haven
2015-04-17,1,tidyverse/haven
2015-04-26,1,tidyverse/haven
2015-05-05,1,tidyverse/haven
2015-05-12,1,tidyverse/haven
2015-05-13,1,tidyverse/haven
2015-05-17,1,tidyverse/haven
2015-05-21,1,tidyverse/haven
2015-05-23,1,tidyverse/haven
2015-05-26,1,tidyverse/haven
2015-05-29,1,tidyverse/haven
2015-06-05,1,tidyverse/haven
2015-06-22,1,tidyverse/haven
2015-06-23,2,tidyverse/haven
2015-06-25,1,tidyverse/haven
2015-06-26,2,tidyverse/haven
2015-07-10,1,tidyverse/haven
2015-07-23,1,tidyverse/haven
2015-07-27,1,tidyverse/haven
2015-08-12,1,tidyverse/haven
2015-08-14,2,tidyverse/haven
2015-08-26,1,tidyverse/haven
2015-08-29,1,tidyverse/haven
2015-09-01,1,tidyverse/haven
2015-09-02,1,tidyverse/haven
2015-09-19,1,tidyverse/haven
2015-09-29,1,tidyverse/haven
2015-10-04,1,tidyverse/haven
2015-10-05,1,tidyverse/haven
2015-10-08,1,tidyverse/haven
2015-10-11,1,tidyverse/haven
2015-10-12,1,tidyverse/haven
2015-10-13,1,tidyverse/haven
2015-10-15,1,tidyverse/haven
2015-10-17,1,tidyverse/haven
2015-10-22,1,tidyverse/haven
2015-10-29,1,tidyverse/haven
2015-11-05,1,tidyverse/haven
2015-11-15,1,tidyverse/haven
2015-11-18,1,tidyverse/haven
2015-12-03,1,tidyverse/haven
2015-12-05,1,tidyverse/haven
2015-12-06,1,tidyverse/haven
2015-12-07,1,tidyverse/haven
2015-12-10,1,tidyverse/haven
2015-12-17,1,tidyverse/haven
2015-12-30,1,tidyverse/haven
2016-01-19,1,tidyverse/haven
2016-02-02,1,tidyverse/haven
2016-02-10,1,tidyverse/haven
2016-02-13,1,tidyverse/haven
2016-02-18,1,tidyverse/haven
2016-02-29,1,tidyverse/haven
2016-03-04,1,tidyverse/haven
2016-03-07,2,tidyverse/haven
2016-03-12,1,tidyverse/haven
2016-03-17,1,tidyverse/haven
2016-03-21,1,tidyverse/haven
2016-03-23,1,tidyverse/haven
2016-03-24,1,tidyverse/haven
2016-04-05,2,tidyverse/haven
2016-04-26,1,tidyverse/haven
2016-04-28,1,tidyverse/haven
2016-05-07,1,tidyverse/haven
2016-05-11,1,tidyverse/haven
2016-05-17,1,tidyverse/haven
2016-05-27,1,tidyverse/haven
2016-06-01,1,tidyverse/haven
2016-06-02,1,tidyverse/haven
2016-06-03,1,tidyverse/haven
2016-06-08,2,tidyverse/haven
2016-07-29,1,tidyverse/haven
2016-07-31,1,tidyverse/haven
2016-08-01,1,tidyverse/haven
2016-08-15,2,tidyverse/haven
2016-08-16,1,tidyverse/haven
2016-08-20,1,tidyverse/haven
2016-08-23,1,tidyverse/haven
2016-08-27,1,tidyverse/haven
2016-09-01,2,tidyverse/haven
2016-09-11,1,tidyverse/haven
2016-09-20,2,tidyverse/haven
2016-09-30,3,tidyverse/haven
2016-10-05,1,tidyverse/haven
2016-10-06,1,tidyverse/haven
2016-10-12,1,tidyverse/haven
2016-10-14,1,tidyverse/haven
2016-10-18,1,tidyverse/haven
2016-10-19,1,tidyverse/haven
2016-10-25,1,tidyverse/haven
2016-10-28,1,tidyverse/haven
2016-10-31,2,tidyverse/haven
2016-11-01,1,tidyverse/haven
2016-11-04,1,tidyverse/haven
2016-11-08,1,tidyverse/haven
2016-11-30,1,tidyverse/haven
2016-12-01,1,tidyverse/haven
2016-12-16,1,tidyverse/haven
2017-01-06,1,tidyverse/haven
2017-01-22,1,tidyverse/haven
2017-01-31,1,tidyverse/haven
2017-02-04,2,tidyverse/haven
2017-02-08,1,tidyverse/haven
2011-11-11,24,hadley/httr
2012-02-13,1,hadley/httr
2012-03-31,1,hadley/httr
2012-04-21,2,hadley/httr
2012-05-22,1,hadley/httr
2012-07-04,1,hadley/httr
2013-02-12,1,hadley/httr
2013-02-16,1,hadley/httr
2013-02-18,1,hadley/httr
2013-04-29,1,hadley/httr
2013-05-13,2,hadley/httr
2013-05-14,1,hadley/httr
2013-05-18,1,hadley/httr
2013-05-31,2,hadley/httr
2013-06-20,1,hadley/httr
2013-06-28,1,hadley/httr
2013-07-18,1,hadley/httr
2013-08-06,1,hadley/httr
2013-08-07,1,hadley/httr
2013-08-12,1,hadley/httr
2013-10-17,1,hadley/httr
2014-03-11,1,hadley/httr
2014-03-12,1,hadley/httr
2014-03-13,1,hadley/httr
2014-03-20,1,hadley/httr
2014-03-21,1,hadley/httr
2014-03-22,3,hadley/httr
2014-03-23,3,hadley/httr
2014-03-24,1,hadley/httr
2014-03-28,1,hadley/httr
2014-03-30,1,hadley/httr
2014-03-31,1,hadley/httr
2014-04-01,1,hadley/httr
2014-04-05,1,hadley/httr
2014-04-10,1,hadley/httr
2014-04-12,2,hadley/httr
2014-04-15,3,hadley/httr
2014-04-18,1,hadley/httr
2014-04-19,2,hadley/httr
2014-04-20,5,hadley/httr
2014-04-21,2,hadley/httr
2014-04-22,2,hadley/httr
2014-04-23,1,hadley/httr
2014-05-04,1,hadley/httr
2014-05-05,1,hadley/httr
2014-05-07,1,hadley/httr
2014-05-09,2,hadley/httr
2014-05-11,1,hadley/httr
2014-05-12,1,hadley/httr
2014-05-13,1,hadley/httr
2014-05-14,1,hadley/httr
2014-05-15,2,hadley/httr
2014-05-17,2,hadley/httr
2014-05-18,6,hadley/httr
2014-05-19,1,hadley/httr
2014-05-24,1,hadley/httr
2014-06-01,1,hadley/httr
2014-06-05,2,hadley/httr
2014-06-06,1,hadley/httr
2014-06-09,1,hadley/httr
2014-06-11,1,hadley/httr
2014-06-14,2,hadley/httr
2014-06-15,2,hadley/httr
2014-06-17,3,hadley/httr
2014-06-24,1,hadley/httr
2014-06-25,1,hadley/httr
2014-06-30,1,hadley/httr
2014-07-07,1,hadley/httr
2014-07-10,2,hadley/httr
2014-07-12,1,hadley/httr
2014-07-13,2,hadley/httr
2014-07-15,1,hadley/httr
2014-07-16,2,hadley/httr
2014-07-17,1,hadley/httr
